frame_id,pair,distance_cm
5,THUMB_IP_THUMB_TIP,6.184760809823127
5,WRIST_INDEX_MCP,8.492101081136664
5,INDEX_MCP_MIDDLE_MCP,7.548654063456081
5,MIDDLE_MCP_RING_MCP,5.326934843342789
5,RING_MCP_PINKY_MCP,5.501181428158133
5,INDEX_MCP_INDEX_PIP,14.202167485072593
5,INDEX_PIP_INDEX_DIP,13.44632233360327
5,INDEX_DIP_INDEX_TIP,139.37115169262773
5,MIDDLE_MCP_MIDDLE_PIP,15.17298883973085
5,MIDDLE_PIP_MIDDLE_DIP,13.743889780929017
5,MIDDLE_DIP_MIDDLE_TIP,134.0446840205556
5,RING_MCP_RING_PIP,119.32112618028867
5,RING_PIP_RING_DIP,0.0
5,RING_DIP_RING_TIP,135.9107220209701
5,PINKY_MCP_PINKY_PIP,117.33589120532271
5,PINKY_PIP_PINKY_DIP,0.0
5,PINKY_DIP_PINKY_TIP,0.0
6,WRIST_THUMB_CMC,14.068052071962022
6,THUMB_CMC_THUMB_MCP,11.122892146283846
6,THUMB_MCP_THUMB_IP,7.733759926281254
6,THUMB_IP_THUMB_TIP,8.222783477019197
6,WRIST_INDEX_MCP,27.89979988445993
6,INDEX_MCP_MIDDLE_MCP,9.278011502688011
6,MIDDLE_MCP_RING_MCP,22.78023121750606
6,RING_MCP_PINKY_MCP,66.75716857031799
6,INDEX_MCP_INDEX_PIP,139.20383648852575
6,INDEX_PIP_INDEX_DIP,0.0
6,INDEX_DIP_INDEX_TIP,0.0
6,MIDDLE_MCP_MIDDLE_PIP,17.982727125020368
6,MIDDLE_PIP_MIDDLE_DIP,143.09056041580098
6,MIDDLE_DIP_MIDDLE_TIP,0.0
6,RING_MCP_RING_PIP,32.48065027117583
6,RING_PIP_RING_DIP,5.0289554290329175
6,RING_DIP_RING_TIP,2.351875179803129
6,PINKY_MCP_PINKY_PIP,3.823043139177458
6,PINKY_PIP_PINKY_DIP,68.40666668307027
6,PINKY_DIP_PINKY_TIP,25.810356200598772
7,WRIST_THUMB_CMC,0.0
7,THUMB_CMC_THUMB_MCP,0.0
7,THUMB_MCP_THUMB_IP,78.55393934170503
7,THUMB_IP_THUMB_TIP,4.287432448636079
7,WRIST_INDEX_MCP,0.0
7,INDEX_MCP_MIDDLE_MCP,0.0
7,MIDDLE_MCP_RING_MCP,40.843410382319725
7,RING_MCP_PINKY_MCP,1.9177086412921651
7,INDEX_MCP_INDEX_PIP,0.0
7,INDEX_PIP_INDEX_DIP,86.02525362389748
7,INDEX_DIP_INDEX_TIP,4.859797536793386
7,MIDDLE_MCP_MIDDLE_PIP,0.0
7,MIDDLE_PIP_MIDDLE_DIP,83.96897623655805
7,MIDDLE_DIP_MIDDLE_TIP,5.769636654318437
7,RING_MCP_RING_PIP,4.704718859502316
7,RING_PIP_RING_DIP,41.70616689776759
7,RING_DIP_RING_TIP,5.4948476978679555
7,PINKY_MCP_PINKY_PIP,3.617925004084787
7,PINKY_PIP_PINKY_DIP,40.156813585592836
7,PINKY_DIP_PINKY_TIP,5.477479592943376
8,WRIST_THUMB_CMC,6.534038826340279
8,THUMB_CMC_THUMB_MCP,43.89419930107131
8,THUMB_MCP_THUMB_IP,45.04267294305658
8,THUMB_IP_THUMB_TIP,35.77092894457272
8,WRIST_INDEX_MCP,8.332776563103247
8,INDEX_MCP_MIDDLE_MCP,3.5060951142382786
8,MIDDLE_MCP_RING_MCP,17.388034145115142
8,RING_MCP_PINKY_MCP,2.0219148914553435
8,INDEX_MCP_INDEX_PIP,42.857961408772056
8,INDEX_PIP_INDEX_DIP,79.32586746411798
8,INDEX_DIP_INDEX_TIP,3.47207362694299
8,MIDDLE_MCP_MIDDLE_PIP,28.736992222212944
8,MIDDLE_PIP_MIDDLE_DIP,6.167215664009438
8,MIDDLE_DIP_MIDDLE_TIP,3.3207634707876537
8,RING_MCP_RING_PIP,11.351995431894114
8,RING_PIP_RING_DIP,6.366901830108247
8,RING_DIP_RING_TIP,2.8896693705708874
8,PINKY_MCP_PINKY_PIP,8.029736541991648
8,PINKY_PIP_PINKY_DIP,5.208657651917795
8,PINKY_DIP_PINKY_TIP,1.7580469779939902
9,WRIST_THUMB_CMC,5.210958042004988
9,THUMB_CMC_THUMB_MCP,40.204062864823165
9,THUMB_MCP_THUMB_IP,38.488490671890396
9,THUMB_IP_THUMB_TIP,2.3713598383737633
9,WRIST_INDEX_MCP,6.803625414584019
9,INDEX_MCP_MIDDLE_MCP,3.5405653136245774
9,MIDDLE_MCP_RING_MCP,18.666438765993863
9,RING_MCP_PINKY_MCP,1.7968646300291578
9,INDEX_MCP_INDEX_PIP,6.013337825419941
9,INDEX_PIP_INDEX_DIP,23.451876826694424
9,INDEX_DIP_INDEX_TIP,4.303306554224048
9,MIDDLE_MCP_MIDDLE_PIP,39.841722402541805
9,MIDDLE_PIP_MIDDLE_DIP,62.99745461966238
9,MIDDLE_DIP_MIDDLE_TIP,4.101674271667779
9,RING_MCP_RING_PIP,9.475562600193328
9,RING_PIP_RING_DIP,5.546351513488771
9,RING_DIP_RING_TIP,4.789450176015984
9,PINKY_MCP_PINKY_PIP,7.320074029878421
9,PINKY_PIP_PINKY_DIP,4.274506271921862
9,PINKY_DIP_PINKY_TIP,3.0945423113658026
10,WRIST_THUMB_CMC,16.7973012333017
10,THUMB_CMC_THUMB_MCP,6.641775101516279
10,THUMB_MCP_THUMB_IP,5.382328725816725
10,THUMB_IP_THUMB_TIP,3.1726337228158785
10,WRIST_INDEX_MCP,15.049649858316167
10,INDEX_MCP_MIDDLE_MCP,19.78724148605885
10,MIDDLE_MCP_RING_MCP,1.871898501766932
10,RING_MCP_PINKY_MCP,1.0118523237684185
10,INDEX_MCP_INDEX_PIP,6.892372501434377
10,INDEX_PIP_INDEX_DIP,3.246076989918692
10,INDEX_DIP_INDEX_TIP,2.9208597086843366
10,MIDDLE_MCP_MIDDLE_PIP,45.06980108249866
10,MIDDLE_PIP_MIDDLE_DIP,67.76762395008849
10,MIDDLE_DIP_MIDDLE_TIP,3.1511241099872023
10,RING_MCP_RING_PIP,6.603904217032433
10,RING_PIP_RING_DIP,16.205793752493268
10,RING_DIP_RING_TIP,2.5250527178573514
10,PINKY_MCP_PINKY_PIP,3.4827755518216192
10,PINKY_PIP_PINKY_DIP,2.0627104882254783
10,PINKY_DIP_PINKY_TIP,47.20009757433672
11,WRIST_THUMB_CMC,3.7107257446975335
11,THUMB_CMC_THUMB_MCP,3.9086914024896364
11,THUMB_MCP_THUMB_IP,24.082973665480218
11,THUMB_IP_THUMB_TIP,28.752325753421097
11,WRIST_INDEX_MCP,1.8137006198936143
11,INDEX_MCP_MIDDLE_MCP,3.4582790656458395
11,MIDDLE_MCP_RING_MCP,20.279099252013133
11,RING_MCP_PINKY_MCP,2.553495648595552
11,INDEX_MCP_INDEX_PIP,5.155468128640269
11,INDEX_PIP_INDEX_DIP,3.2960095631769306
11,INDEX_DIP_INDEX_TIP,24.98759674944496
11,MIDDLE_MCP_MIDDLE_PIP,6.231308668440575
11,MIDDLE_PIP_MIDDLE_DIP,37.035180034576456
11,MIDDLE_DIP_MIDDLE_TIP,59.526639049119055
11,RING_MCP_RING_PIP,60.124267825708586
11,RING_PIP_RING_DIP,0.0
11,RING_DIP_RING_TIP,59.15594896470742
11,PINKY_MCP_PINKY_PIP,6.197407945093841
11,PINKY_PIP_PINKY_DIP,3.564618257075505
11,PINKY_DIP_PINKY_TIP,3.0484941584795693
12,WRIST_THUMB_CMC,30.566897907718033
12,THUMB_CMC_THUMB_MCP,7.006656881210471
12,THUMB_MCP_THUMB_IP,3.2178575956834994
12,THUMB_IP_THUMB_TIP,2.070416918150715
12,WRIST_INDEX_MCP,35.936983057776516
12,INDEX_MCP_MIDDLE_MCP,33.213291181245744
12,MIDDLE_MCP_RING_MCP,68.37006147537795
12,RING_MCP_PINKY_MCP,2.536610736354282
12,INDEX_MCP_INDEX_PIP,5.168635880236939
12,INDEX_PIP_INDEX_DIP,4.390339491079896
12,INDEX_DIP_INDEX_TIP,39.780319159615544
12,MIDDLE_MCP_MIDDLE_PIP,0.0
12,MIDDLE_PIP_MIDDLE_DIP,0.0
12,MIDDLE_DIP_MIDDLE_TIP,76.89566153712985
12,RING_MCP_RING_PIP,68.37006147537795
12,RING_PIP_RING_DIP,72.14193379289512
12,RING_DIP_RING_TIP,4.541933657215623
12,PINKY_MCP_PINKY_PIP,68.88075375078043
12,PINKY_PIP_PINKY_DIP,0.0
12,PINKY_DIP_PINKY_TIP,0.0
13,WRIST_THUMB_CMC,3.7049538114353324
13,THUMB_CMC_THUMB_MCP,2.3125234297474715
13,THUMB_MCP_THUMB_IP,40.231974068595896
13,THUMB_IP_THUMB_TIP,79.10358627225837
13,WRIST_INDEX_MCP,5.658793248318918
13,INDEX_MCP_MIDDLE_MCP,2.672302932606353
13,MIDDLE_MCP_RING_MCP,42.380790720570225
13,RING_MCP_PINKY_MCP,65.27599975924934
13,INDEX_MCP_INDEX_PIP,4.438622471544272
13,INDEX_PIP_INDEX_DIP,2.999244667683568
13,INDEX_DIP_INDEX_TIP,37.75969112988748
13,MIDDLE_MCP_MIDDLE_PIP,5.203273348415684
13,MIDDLE_PIP_MIDDLE_DIP,3.3929476884235448
13,MIDDLE_DIP_MIDDLE_TIP,39.48659615308976
13,RING_MCP_RING_PIP,41.34878551356566
13,RING_PIP_RING_DIP,41.34878551356566
13,RING_DIP_RING_TIP,77.73628594748907
13,PINKY_MCP_PINKY_PIP,65.27599975924934
13,PINKY_PIP_PINKY_DIP,0.0
13,PINKY_DIP_PINKY_TIP,71.32118698102012
14,WRIST_THUMB_CMC,5.308482841363557
14,THUMB_CMC_THUMB_MCP,9.881469728689195
14,THUMB_MCP_THUMB_IP,4.640061126081562
14,THUMB_IP_THUMB_TIP,6.177225626550382
14,WRIST_INDEX_MCP,3.0963025230930974
14,INDEX_MCP_MIDDLE_MCP,10.38421662893041
14,MIDDLE_MCP_RING_MCP,4.597951395899925
14,RING_MCP_PINKY_MCP,18.70054063402743
14,INDEX_MCP_INDEX_PIP,56.16711242459491
14,INDEX_PIP_INDEX_DIP,65.01311670117778
14,INDEX_DIP_INDEX_TIP,3.5968649247280826
14,MIDDLE_MCP_MIDDLE_PIP,66.16329504425816
14,MIDDLE_PIP_MIDDLE_DIP,0.0
14,MIDDLE_DIP_MIDDLE_TIP,63.87165760640482
14,RING_MCP_RING_PIP,21.490774849757376
14,RING_PIP_RING_DIP,3.589959202788556
14,RING_DIP_RING_TIP,22.695758494011276
14,PINKY_MCP_PINKY_PIP,4.641452582184984
14,PINKY_PIP_PINKY_DIP,2.7805240256031167
14,PINKY_DIP_PINKY_TIP,2.203666324217017
15,WRIST_THUMB_CMC,3.7315073695392726
15,THUMB_CMC_THUMB_MCP,3.318977546525371
15,THUMB_MCP_THUMB_IP,45.25951774860868
15,THUMB_IP_THUMB_TIP,10.004570848251962
15,WRIST_INDEX_MCP,3.7511825547636732
15,INDEX_MCP_MIDDLE_MCP,42.256163722508994
15,MIDDLE_MCP_RING_MCP,64.93919797532746
15,RING_MCP_PINKY_MCP,3.589570517271194
15,INDEX_MCP_INDEX_PIP,5.684513368414911
15,INDEX_PIP_INDEX_DIP,3.7828920256280534
15,INDEX_DIP_INDEX_TIP,38.17405933395743
15,MIDDLE_MCP_MIDDLE_PIP,40.618117635784365
15,MIDDLE_PIP_MIDDLE_DIP,36.52205881629115
15,MIDDLE_DIP_MIDDLE_TIP,3.9514424274491007
15,RING_MCP_RING_PIP,64.93919797532746
15,RING_PIP_RING_DIP,0.0
15,RING_DIP_RING_TIP,77.18141233430434
15,PINKY_MCP_PINKY_PIP,7.783752933589459
15,PINKY_PIP_PINKY_DIP,5.462475294482569
15,PINKY_DIP_PINKY_TIP,3.6241497492837027
16,WRIST_THUMB_CMC,32.621373206495235
16,THUMB_CMC_THUMB_MCP,5.993903003288774
16,THUMB_MCP_THUMB_IP,3.291681619085122
16,THUMB_IP_THUMB_TIP,2.2512983178385344
16,WRIST_INDEX_MCP,37.60882228612451
16,INDEX_MCP_MIDDLE_MCP,4.6051150613328895
16,MIDDLE_MCP_RING_MCP,36.81136923288254
16,RING_MCP_PINKY_MCP,70.04911015765047
16,INDEX_MCP_INDEX_PIP,5.435576195599168
16,INDEX_PIP_INDEX_DIP,42.60051175017283
16,INDEX_DIP_INDEX_TIP,4.822010867655489
16,MIDDLE_MCP_MIDDLE_PIP,36.81136923288254
16,MIDDLE_PIP_MIDDLE_DIP,77.35533516532954
16,MIDDLE_DIP_MIDDLE_TIP,4.93375657993415
16,RING_MCP_RING_PIP,0.0
16,RING_PIP_RING_DIP,74.49931694244496
16,RING_DIP_RING_TIP,5.312833032643538
16,PINKY_MCP_PINKY_PIP,70.04911015765047
16,PINKY_PIP_PINKY_DIP,0.0
16,PINKY_DIP_PINKY_TIP,0.0
17,WRIST_THUMB_CMC,3.762840801010101
17,THUMB_CMC_THUMB_MCP,41.03475489309892
17,THUMB_MCP_THUMB_IP,0.0
17,THUMB_IP_THUMB_TIP,75.13301967960425
17,WRIST_INDEX_MCP,3.9386460534190952
17,INDEX_MCP_MIDDLE_MCP,42.10368919338831
17,MIDDLE_MCP_RING_MCP,65.40210536870592
17,RING_MCP_PINKY_MCP,3.636855660710757
17,INDEX_MCP_INDEX_PIP,5.409959972181985
17,INDEX_PIP_INDEX_DIP,3.739078768065735
17,INDEX_DIP_INDEX_TIP,36.32706429296625
17,MIDDLE_MCP_MIDDLE_PIP,40.74892776255363
17,MIDDLE_PIP_MIDDLE_DIP,3.7583061552556307
17,MIDDLE_DIP_MIDDLE_TIP,35.53348955229886
17,RING_MCP_RING_PIP,23.41808656943616
17,RING_PIP_RING_DIP,43.1437093049232
17,RING_DIP_RING_TIP,74.70957320958559
17,PINKY_MCP_PINKY_PIP,8.057581304167453
17,PINKY_PIP_PINKY_DIP,67.1899686017598
17,PINKY_DIP_PINKY_TIP,70.65522788101649
18,WRIST_THUMB_CMC,30.412398373855776
18,THUMB_CMC_THUMB_MCP,6.381208287618402
18,THUMB_MCP_THUMB_IP,3.4426139740202992
18,THUMB_IP_THUMB_TIP,2.412948437237314
18,WRIST_INDEX_MCP,35.520824417590944
18,INDEX_MCP_MIDDLE_MCP,33.67984935698477
18,MIDDLE_MCP_RING_MCP,70.50344365501941
18,RING_MCP_PINKY_MCP,1.8823902970921125
18,INDEX_MCP_INDEX_PIP,5.826665002156452
18,INDEX_PIP_INDEX_DIP,39.76239043943023
18,INDEX_DIP_INDEX_TIP,3.1831265747955673
18,MIDDLE_MCP_MIDDLE_PIP,71.60106587331809
18,MIDDLE_PIP_MIDDLE_DIP,6.592970257735437
18,MIDDLE_DIP_MIDDLE_TIP,4.31363152248119
18,RING_MCP_RING_PIP,10.353828428565174
18,RING_PIP_RING_DIP,6.227369094092333
18,RING_DIP_RING_TIP,4.873786450729866
18,PINKY_MCP_PINKY_PIP,7.496453095458406
18,PINKY_PIP_PINKY_DIP,69.17971854476261
18,PINKY_DIP_PINKY_TIP,0.0
19,WRIST_THUMB_CMC,124.50591522575732
19,THUMB_CMC_THUMB_MCP,124.50591522575732
19,THUMB_MCP_THUMB_IP,137.44725054755898
19,THUMB_IP_THUMB_TIP,59.33915876786917
19,WRIST_INDEX_MCP,131.21426304963956
19,INDEX_MCP_MIDDLE_MCP,11.062908861607811
19,MIDDLE_MCP_RING_MCP,124.6833876861527
19,RING_MCP_PINKY_MCP,34.961989468450035
19,INDEX_MCP_INDEX_PIP,22.68653681054714
19,INDEX_PIP_INDEX_DIP,64.28953931701629
19,INDEX_DIP_INDEX_TIP,5.306326719821758
19,MIDDLE_MCP_MIDDLE_PIP,124.6833876861527
19,MIDDLE_PIP_MIDDLE_DIP,74.49046664813032
19,MIDDLE_DIP_MIDDLE_TIP,6.261422904992695
19,RING_MCP_RING_PIP,35.371259799229115
19,RING_PIP_RING_DIP,35.371259799229115
19,RING_DIP_RING_TIP,73.50706944086134
19,PINKY_MCP_PINKY_PIP,4.043669569023813
19,PINKY_PIP_PINKY_DIP,2.5330728019459023
19,PINKY_DIP_PINKY_TIP,35.58915824074557
20,WRIST_THUMB_CMC,14.715110877972897
20,THUMB_CMC_THUMB_MCP,11.449947126715672
20,THUMB_MCP_THUMB_IP,58.12627777147439
20,THUMB_IP_THUMB_TIP,4.784255855021404
20,WRIST_INDEX_MCP,111.24907598345996
20,INDEX_MCP_MIDDLE_MCP,33.935105555919
20,MIDDLE_MCP_RING_MCP,1.945566408971594
20,RING_MCP_PINKY_MCP,0.8339813571001121
20,INDEX_MCP_INDEX_PIP,0.0
20,INDEX_PIP_INDEX_DIP,62.4499414498262
20,INDEX_DIP_INDEX_TIP,3.9347759750520033
20,MIDDLE_MCP_MIDDLE_PIP,5.7731601171136235
20,MIDDLE_PIP_MIDDLE_DIP,32.10028956636149
20,MIDDLE_DIP_MIDDLE_TIP,63.379954573474976
20,RING_MCP_RING_PIP,4.992379310775645
20,RING_PIP_RING_DIP,2.872562059587252
20,RING_DIP_RING_TIP,29.865744035295883
20,PINKY_MCP_PINKY_PIP,3.7280333772069163
20,PINKY_PIP_PINKY_DIP,2.0236652915279905
20,PINKY_DIP_PINKY_TIP,32.18017958438272
21,WRIST_THUMB_CMC,23.92422437948351
21,THUMB_CMC_THUMB_MCP,3.610676459343518
21,THUMB_MCP_THUMB_IP,27.136512021241522
21,THUMB_IP_THUMB_TIP,3.951259345174147
21,WRIST_INDEX_MCP,28.004629357826193
21,INDEX_MCP_MIDDLE_MCP,3.74282992816286
21,MIDDLE_MCP_RING_MCP,21.695100373775333
21,RING_MCP_PINKY_MCP,2.366198850877203
21,INDEX_MCP_INDEX_PIP,5.958717408399513
21,INDEX_PIP_INDEX_DIP,28.542770882966185
21,INDEX_DIP_INDEX_TIP,3.429941254871169
21,MIDDLE_MCP_MIDDLE_PIP,28.31057512794848
21,MIDDLE_PIP_MIDDLE_DIP,4.255573694899784
21,MIDDLE_DIP_MIDDLE_TIP,2.38988868386685
21,RING_MCP_RING_PIP,11.078012725791442
21,RING_PIP_RING_DIP,3.9626134957814076
21,RING_DIP_RING_TIP,2.154234106738369
21,PINKY_MCP_PINKY_PIP,6.590711495963905
21,PINKY_PIP_PINKY_DIP,3.2215807046627214
21,PINKY_DIP_PINKY_TIP,1.974122610699674
22,WRIST_THUMB_CMC,23.868372685822646
22,THUMB_CMC_THUMB_MCP,4.45300026678985
22,THUMB_MCP_THUMB_IP,3.338813937148974
22,THUMB_IP_THUMB_TIP,2.8978383705086053
22,WRIST_INDEX_MCP,27.713997831083454
22,INDEX_MCP_MIDDLE_MCP,4.092618517489456
22,MIDDLE_MCP_RING_MCP,23.126519185730263
22,RING_MCP_PINKY_MCP,1.8419382834166782
22,INDEX_MCP_INDEX_PIP,5.901960190887166
22,INDEX_PIP_INDEX_DIP,27.037944686219905
22,INDEX_DIP_INDEX_TIP,1.9633357019600326
22,MIDDLE_MCP_MIDDLE_PIP,26.474477596519314
22,MIDDLE_PIP_MIDDLE_DIP,3.848955549184929
22,MIDDLE_DIP_MIDDLE_TIP,1.8753901922225666
22,RING_MCP_RING_PIP,8.97743722610055
22,RING_PIP_RING_DIP,3.7691585681201567
22,RING_DIP_RING_TIP,1.995963059332627
22,PINKY_MCP_PINKY_PIP,5.570247410245555
22,PINKY_PIP_PINKY_DIP,3.6306383820178936
22,PINKY_DIP_PINKY_TIP,1.7780373427958203
23,WRIST_THUMB_CMC,18.70602001593679
23,THUMB_CMC_THUMB_MCP,4.67061864466734
23,THUMB_MCP_THUMB_IP,3.0494750487890814
23,THUMB_IP_THUMB_TIP,36.405231370551824
23,WRIST_INDEX_MCP,21.726729166312385
23,INDEX_MCP_MIDDLE_MCP,37.120422924529514
23,MIDDLE_MCP_RING_MCP,59.10510702256902
23,RING_MCP_PINKY_MCP,1.618952292462597
23,INDEX_MCP_INDEX_PIP,37.120422924529514
23,INDEX_PIP_INDEX_DIP,68.4485012528057
23,INDEX_DIP_INDEX_TIP,4.27753921858837
23,MIDDLE_MCP_MIDDLE_PIP,68.4872869223847
23,MIDDLE_PIP_MIDDLE_DIP,5.645315608965606
23,MIDDLE_DIP_MIDDLE_TIP,4.319906423620742
23,RING_MCP_RING_PIP,10.501900107896581
23,RING_PIP_RING_DIP,6.0329596118010675
23,RING_DIP_RING_TIP,4.443818232782319
23,PINKY_MCP_PINKY_PIP,7.356296646686874
23,PINKY_PIP_PINKY_DIP,4.956550992680269
23,PINKY_DIP_PINKY_TIP,3.0962958455609026
24,WRIST_THUMB_CMC,20.34907988716078
24,THUMB_CMC_THUMB_MCP,5.168710365582448
24,THUMB_MCP_THUMB_IP,5.159240147310822
24,THUMB_IP_THUMB_TIP,4.814956581069758
24,WRIST_INDEX_MCP,24.116798014962864
24,INDEX_MCP_MIDDLE_MCP,3.2035012584511415
24,MIDDLE_MCP_RING_MCP,62.08180989420266
24,RING_MCP_PINKY_MCP,35.41608050476776
24,INDEX_MCP_INDEX_PIP,8.543984636277367
24,INDEX_PIP_INDEX_DIP,5.24684641483792
24,INDEX_DIP_INDEX_TIP,2.8893424436233506
24,MIDDLE_MCP_MIDDLE_PIP,10.208107632419399
24,MIDDLE_PIP_MIDDLE_DIP,4.966897894551161
24,MIDDLE_DIP_MIDDLE_TIP,4.051864311511752
24,RING_MCP_RING_PIP,0.0
24,RING_PIP_RING_DIP,73.20607406216115
24,RING_DIP_RING_TIP,3.087117130776219
24,PINKY_MCP_PINKY_PIP,35.41608050476776
24,PINKY_PIP_PINKY_DIP,66.09637529482491
24,PINKY_DIP_PINKY_TIP,2.6500975269062104
25,WRIST_THUMB_CMC,3.516229133376166
25,THUMB_CMC_THUMB_MCP,12.652715033451924
25,THUMB_MCP_THUMB_IP,19.786261881177435
25,THUMB_IP_THUMB_TIP,2.3129495029651443
25,WRIST_INDEX_MCP,6.867000777099975
25,INDEX_MCP_MIDDLE_MCP,2.79267680485578
25,MIDDLE_MCP_RING_MCP,19.694095643166325
25,RING_MCP_PINKY_MCP,2.1401516137254615
25,INDEX_MCP_INDEX_PIP,5.917156827343784
25,INDEX_PIP_INDEX_DIP,41.27282121360148
25,INDEX_DIP_INDEX_TIP,71.08115529380666
